Diresa,Red,Microred,EESS,Dpto_EESS,Prov_EESS,Dist_EESS,Renipress
LORETO,MAYNAS CIUDAD,IQUITOS SUR,"I-2   - 00000033 - ASOCIACION DE COMUNIDAD LOCAL DE ADMINISTRACION DE SALUD ""EL PAUJIL""",LORETO,MAYNAS,SAN JUAN BAUTISTA,33
LORETO,MAYNAS CIUDAD,IQUITOS SUR,I-2   - 00006693 - MODELO,LORETO,MAYNAS,SAN JUAN BAUTISTA,6693
LORETO,MAYNAS CIUDAD,IQUITOS SUR,I-2   - 00006794 - LOS DELFINES,LORETO,MAYNAS,SAN JUAN BAUTISTA,6794
LORETO,MAYNAS CIUDAD,IQUITOS SUR,I-3   - 00000027 - AMERICA DE SAN JUAN BAUTISTA,LORETO,MAYNAS,SAN JUAN BAUTISTA,27
LORETO,MAYNAS CIUDAD,IQUITOS SUR,I-3   - 00000029 - SANTA CLARA DE NANAY,LORETO,MAYNAS,SAN JUAN BAUTISTA,29
LORETO,MAYNAS CIUDAD,IQUITOS SUR,I-4   - 00000025 - SAN JUAN DE MIRAFLORES,LORETO,MAYNAS,SAN JUAN BAUTISTA,25
LORETO,MAYNAS CIUDAD,PUNCHANA,I-1   - 00000018 - BARRIO FLORIDO,LORETO,MAYNAS,PUNCHANA,18
LORETO,MAYNAS CIUDAD,PUNCHANA,I-1   - 00000019 - SANTA MARIA DEL OJEAL,LORETO,MAYNAS,PUNCHANA,19
LORETO,MAYNAS CIUDAD,PUNCHANA,I-1   - 00000020 - SANTA CLARA DEL OJEAL,LORETO,MAYNAS,PUNCHANA,20
LORETO,MAYNAS CIUDAD,PUNCHANA,I-1   - 00000021 - SARGENTO LORES,LORETO,MAYNAS,PUNCHANA,21
LORETO,MAYNAS CIUDAD,PUNCHANA,I-1   - 00000022 - PICURO YACU,LORETO,MAYNAS,PUNCHANA,22
LORETO,MAYNAS CIUDAD,PUNCHANA,I-1   - 00000272 - CENTRO FUERTE,LORETO,MAYNAS,PUNCHANA,272
LORETO,MAYNAS CIUDAD,PUNCHANA,I-1   - 00007220 - PUNTO ALEGRE,LORETO,MAYNAS,PUNCHANA,7220
LORETO,MAYNAS CIUDAD,PUNCHANA,I-2   - 00000010 - 1RO. DE ENERO,LORETO,MAYNAS,IQUITOS,10
LORETO,MAYNAS CIUDAD,PUNCHANA,I-2   - 00000013 - P.S I-2 MAYNAS,LORETO,MAYNAS,IQUITOS,13
LORETO,MAYNAS CIUDAD,PUNCHANA,I-2   - 00000014 - FERNANDO LORES,LORETO,MAYNAS,IQUITOS,14
LORETO,MAYNAS CIUDAD,PUNCHANA,I-2   - 00000017 - P.S. PADRE COCHA,LORETO,MAYNAS,PUNCHANA,17
LORETO,MAYNAS CIUDAD,PUNCHANA,I-2   - 00000271 - IPRESS I-2 MASUSA,LORETO,MAYNAS,PUNCHANA,271
LORETO,MAYNAS CIUDAD,PUNCHANA,I-3   - 00000009 - SAN ANTONIO DE IQUITOS,LORETO,MAYNAS,IQUITOS,9
LORETO,MAYNAS CIUDAD,PUNCHANA,I-4   - 00000016 - BELLAVISTA NANAY,LORETO,MAYNAS,PUNCHANA,16
LORETO,MAYNAS PERIFERIE,ANGAMOS,I-3   - 00000053 - ANGAMOS,LORETO,REQUENA,YAQUERANA,53
LORETO,MAYNAS PERIFERIE,MAZAN,I-1   - 00000055 - MANITI I ZONA,LORETO,MAYNAS,INDIANA,55
LORETO,MAYNAS PERIFERIE,MAZAN,I-1   - 00000056 - SANTA CECILIA,LORETO,MAYNAS,INDIANA,56
LORETO,MAYNAS PERIFERIE,MAZAN,I-1   - 00000057 - YANAYACU BOMBONAJE,LORETO,MAYNAS,INDIANA,57
LORETO,MAYNAS PERIFERIE,MAZAN,I-1   - 00000058 - VAINILLA,LORETO,MAYNAS,INDIANA,58
LORETO,MAYNAS PERIFERIE,MAZAN,I-1   - 00000059 - SINCHICUY,LORETO,MAYNAS,INDIANA,59
LORETO,MAYNAS PERIFERIE,MAZAN,I-1   - 00000061 - SANTA MARIA DE MARUPA,LORETO,MAYNAS,LAS AMAZONAS,61
LORETO,MAYNAS PERIFERIE,MAZAN,I-1   - 00000062 - ORAN,LORETO,MAYNAS,LAS AMAZONAS,62
LORETO,MAYNAS PERIFERIE,MAZAN,I-1   - 00000065 - TAMANCO,LORETO,MAYNAS,MAZAN,65
LORETO,MAYNAS PERIFERIE,MAZAN,I-1   - 00000279 - HUAMAN URCO,LORETO,MAYNAS,MAZAN,279
LORETO,MAYNAS PERIFERIE,MAZAN,I-1   - 00000280 - MANGUA DEL MAZAN,LORETO,MAYNAS,MAZAN,280
LORETO,MAYNAS PERIFERIE,MAZAN,I-1   - 00000281 - SAN FRANCISCO DE BUEN PASO,LORETO,MAYNAS,MAZAN,281
LORETO,MAYNAS PERIFERIE,MAZAN,I-1   - 00000282 - LIBERTAD - RIO MAZAN,LORETO,MAYNAS,MAZAN,282
LORETO,MAYNAS PERIFERIE,MAZAN,I-1   - 00006946 - SAN PEDRO DE MANATI,LORETO,MAYNAS,INDIANA,6946
LORETO,MAYNAS PERIFERIE,MAZAN,I-1   - 00013005 - PUINAHUA BAJO NAPO,LORETO,MAYNAS,MAZAN,13005
LORETO,MAYNAS PERIFERIE,MAZAN,I-3   - 00000054 - INDIANA,LORETO,MAYNAS,INDIANA,54
LORETO,MAYNAS PERIFERIE,MAZAN,I-3   - 00000060 - FRANCISCO DE ORELLANA,LORETO,MAYNAS,LAS AMAZONAS,60
LORETO,MAYNAS PERIFERIE,MAZAN,I-3   - 00000063 - YANASHI,LORETO,MAYNAS,LAS AMAZONAS,63
LORETO,MAYNAS PERIFERIE,MAZAN,I-3   - 00000064 - IPRESS I-3 MAZAN,LORETO,MAYNAS,MAZAN,64
LORETO,MAYNAS PERIFERIE,PUTUMAYO,I-1   - 00000078 - EL ALAMO,LORETO,PUTUMAYO,YAGUAS,78
LORETO,MAYNAS PERIFERIE,PUTUMAYO,I-1   - 00000079 - P.S. I-1 HUAPAPA,LORETO,PUTUMAYO,YAGUAS,79
LORETO,MAYNAS PERIFERIE,PUTUMAYO,I-1   - 00000081 - BETANIA,LORETO,PUTUMAYO,YAGUAS,81
LORETO,MAYNAS PERIFERIE,PUTUMAYO,I-1   - 00000082 - LA FLORIDA,LORETO,PUTUMAYO,PUTUMAYO,82
LORETO,MAYNAS PERIFERIE,PUTUMAYO,I-1   - 00000087 - BELLAVISTA DE TENIENTE MANUEL CLAVERO,LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,87
LORETO,MAYNAS PERIFERIE,PUTUMAYO,I-1   - 00000090 - NUEVA ESPERANZA DE TENIENTE MANUEL CLAVERO,LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,90
LORETO,MAYNAS PERIFERIE,PUTUMAYO,I-1   - 00000287 - ANGUSILLA,LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,287
LORETO,MAYNAS PERIFERIE,PUTUMAYO,I-2   - 00000080 - REMANSO,LORETO,PUTUMAYO,YAGUAS,80
LORETO,MAYNAS PERIFERIE,PUTUMAYO,I-2   - 00000088 - P.S I-2 SOPLIN VARGAS,LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,88
LORETO,MAYNAS PERIFERIE,PUTUMAYO,I-3   - 00000077 - C.S. I-3 EL ESTRECHO,LORETO,PUTUMAYO,PUTUMAYO,77
LORETO,MAYNAS PERIFERIE,SANTA CLOTILDE,I-1   - 00000067 - P.S. I-1 NUEVA LIBERTAD O TUTAPISHCO,LORETO,MAYNAS,NAPO,67
LORETO,MAYNAS PERIFERIE,SANTA CLOTILDE,I-1   - 00000068 - NEGRO URCO,LORETO,MAYNAS,NAPO,68
LORETO,MAYNAS PERIFERIE,SANTA CLOTILDE,I-1   - 00000069 - TACSHA CURARAY,LORETO,MAYNAS,NAPO,69
LORETO,MAYNAS PERIFERIE,SANTA CLOTILDE,I-1   - 00000070 - CAMPO SERIO,LORETO,MAYNAS,TORRES CAUSANA,70
LORETO,MAYNAS PERIFERIE,SANTA CLOTILDE,I-1   - 00000072 - TEMPESTAD,LORETO,MAYNAS,TORRES CAUSANA,72
LORETO,MAYNAS PERIFERIE,SANTA CLOTILDE,I-1   - 00000284 - RUMI TUMI,LORETO,MAYNAS,NAPO,284
LORETO,MAYNAS PERIFERIE,SANTA CLOTILDE,I-1   - 00000285 - P.S. I-1 SAN RAFAEL,LORETO,MAYNAS,NAPO,285
LORETO,MAYNAS PERIFERIE,SANTA CLOTILDE,I-1   - 00000286 - P.S. I-1 BUENA VISTA DEL NAPO,LORETO,MAYNAS,NAPO,286
LORETO,MAYNAS PERIFERIE,SANTA CLOTILDE,I-1   - 00014370 - P-S I.1 NUEVA VIDA DEL NAPO,LORETO,MAYNAS,NAPO,14370
LORETO,MAYNAS PERIFERIE,SANTA CLOTILDE,I-2   - 00000071 - ANGOTEROS,LORETO,MAYNAS,TORRES CAUSANA,71
LORETO,MAYNAS PERIFERIE,SANTA CLOTILDE,I-2   - 00000074 - P.S. I-2 MCABO PANTOJA DE TORRES CAUSANA,LORETO,MAYNAS,TORRES CAUSANA,74
LORETO,MAYNAS PERIFERIE,SANTA CLOTILDE,II-1  - 00000066 - HOSPITAL II-1 SANTA CLOTILDE,LORETO,MAYNAS,NAPO,66
LORETO,MAYNAS PERIFERIE,TAMSHIYACU,I-1   - 00000038 - SANTA ANA DE MUYUY,LORETO,MAYNAS,FERNANDO LORES,38
LORETO,MAYNAS PERIFERIE,TAMSHIYACU,I-1   - 00000039 - DOS DE MAYO DE FERNANDO LORES,LORETO,MAYNAS,FERNANDO LORES,39
LORETO,MAYNAS PERIFERIE,TAMSHIYACU,I-1   - 00000041 - ESPERANZA TAHUAYO,LORETO,MAYNAS,FERNANDO LORES,41
LORETO,MAYNAS PERIFERIE,TAMSHIYACU,I-1   - 00000043 - NUEVO PROGRESO,LORETO,MAYNAS,FERNANDO LORES,43
LORETO,MAYNAS PERIFERIE,TAMSHIYACU,I-1   - 00000045 - YACAPANA I ZONA,LORETO,MAYNAS,FERNANDO LORES,45
LORETO,MAYNAS PERIFERIE,TAMSHIYACU,I-1   - 00000046 - NUEVO VALENTIN,LORETO,MAYNAS,FERNANDO LORES,46
LORETO,MAYNAS PERIFERIE,TAMSHIYACU,I-1   - 00000047 - SAN SALVADOR DE OMAGUAS,LORETO,MAYNAS,FERNANDO LORES,47
LORETO,MAYNAS PERIFERIE,TAMSHIYACU,I-1   - 00006727 - PANGUANA II ZONA,LORETO,MAYNAS,FERNANDO LORES,6727
LORETO,MAYNAS PERIFERIE,TAMSHIYACU,I-1   - 00024407 - P.S I-1 CONSTANCIA,LORETO,MAYNAS,FERNANDO LORES,24407
LORETO,MAYNAS PERIFERIE,TAMSHIYACU,I-2   - 00000040 - AUCAYO,LORETO,MAYNAS,FERNANDO LORES,40
LORETO,MAYNAS PERIFERIE,TAMSHIYACU,I-3   - 00000037 - TAMSHIYACU,LORETO,MAYNAS,FERNANDO LORES,37
LORETO,NO PERTENECE A NINGUNA RED,NO PERTENECE A NINGUNA MICRORED,I-4   - 00010736 - CLÍNICA NAVAL DE IQUITOS,LORETO,MAYNAS,PUNCHANA,10736
LORETO,NO PERTENECE A NINGUNA RED,NO PERTENECE A NINGUNA MICRORED,"III-1 - 00000003 - HOSPITAL REGIONAL DE LORETO ""FELIPE SANTIAGO ARRIOLA IGLESIAS""",LORETO,MAYNAS,PUNCHANA,3
LORETO,NO PERTENECE A NINGUNA RED,NO PERTENECE A NINGUNA MICRORED,SD    - 00014006 - B.A.P. CORRIENTES,LORETO,MAYNAS,PUNCHANA,14006
LORETO,NO PERTENECE A NINGUNA RED,NO PERTENECE A NINGUNA MICRORED,SD    - 00014020 - B.A.P. MORONA - YAGUAS,LORETO,MAYNAS,PUNCHANA,14020
LORETO,NO PERTENECE A NINGUNA RED,NO PERTENECE A NINGUNA MICRORED,SD    - 00025403 - PIAS PUTUMAYO I,LORETO,MAYNAS,BELEN,25403
LORETO,NO PERTENECE A NINGUNA RED,NO PERTENECE A NINGUNA MICRORED,SD    - 00025404 - PIAS MORONA,LORETO,MAYNAS,BELEN,25404
LORETO,NO PERTENECE A NINGUNA RED,NO PERTENECE A NINGUNA MICRORED,SD    - 00025405 - PIAS PUTUMAYO II,LORETO,MAYNAS,BELEN,25405
LORETO,NO PERTENECE A NINGUNA RED,NO PERTENECE A NINGUNA MICRORED,SD    - 00025406 - PIAS NAPO,LORETO,MAYNAS,BELEN,25406
LORETO,RAMON CASTILLA,CABALLO COCHA,I-1   - 00000076 - SAN ANTONIO DE CACAO,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,76
LORETO,RAMON CASTILLA,CABALLO COCHA,I-1   - 00000119 - CHIMBOTE,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,119
LORETO,RAMON CASTILLA,CABALLO COCHA,I-1   - 00000120 - ISLA DEL TIGRE,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,120
LORETO,RAMON CASTILLA,CABALLO COCHA,I-1   - 00000121 - CUSHILLOCOCHA,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,121
LORETO,RAMON CASTILLA,CABALLO COCHA,I-4   - 00000118 - CABALLOCOCHA,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,118
LORETO,RAMON CASTILLA,ISLANDIA,I-1   - 00000122 - BELLAVISTA CALLARU,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,122
LORETO,RAMON CASTILLA,ISLANDIA,I-1   - 00000292 - PUERTO ALEGRIA DE RAMON CASTILLA,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,292
LORETO,RAMON CASTILLA,ISLANDIA,I-3   - 00000125 - ISLANDIA DEL YAVARI,LORETO,MARISCAL RAMON CASTILLA,YAVARI,125
LORETO,RAMON CASTILLA,ISLANDIA,I-3   - 00000291 - SANTA ROSA DE RAMON CASTILLA,LORETO,MARISCAL RAMON CASTILLA,YAVARI,291
LORETO,RAMON CASTILLA,PEVAS,I-1   - 00000114 - HUANTA,LORETO,MARISCAL RAMON CASTILLA,PEBAS,114
LORETO,RAMON CASTILLA,PEVAS,I-1   - 00000115 - PUCAURQUILLO,LORETO,MARISCAL RAMON CASTILLA,PEBAS,115
LORETO,RAMON CASTILLA,PEVAS,I-1   - 00000116 - BRILLO NUEVO,LORETO,MARISCAL RAMON CASTILLA,PEBAS,116
LORETO,RAMON CASTILLA,PEVAS,I-1   - 00000117 - SAN FRANCISCO DE PEVAS,LORETO,MARISCAL RAMON CASTILLA,PEBAS,117
LORETO,RAMON CASTILLA,PEVAS,I-1   - 00006689 - NUEVO PEVAS,LORETO,MARISCAL RAMON CASTILLA,PEBAS,6689
LORETO,RAMON CASTILLA,PEVAS,I-1   - 00010488 - SAN JOSE DE COCHIQUINAS,LORETO,MARISCAL RAMON CASTILLA,PEBAS,10488
LORETO,RAMON CASTILLA,PEVAS,I-1   - 00024047 - PUESTO DE SALUD I-1 BUEN JESUS DE PAZ,LORETO,MARISCAL RAMON CASTILLA,PEBAS,24047
LORETO,RAMON CASTILLA,PEVAS,I-3   - 00000113 - CENTRO DE SALUD I-3 PEVAS,LORETO,MARISCAL RAMON CASTILLA,PEBAS,113
LORETO,RAMON CASTILLA,SAN PABLO,I-1   - 00000124 - SANTA ELENA DE IMAZA,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,124
LORETO,RAMON CASTILLA,SAN PABLO,I-1   - 00000290 - SAN ANTONIO - BAJO AMAZONAS,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,290
LORETO,RAMON CASTILLA,SAN PABLO,I-1   - 00021348 - SAN FELIPE,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,21348
LORETO,RAMON CASTILLA,SAN PABLO,I-1   - 00021349 - SAN ISIDRO,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,21349
LORETO,RAMON CASTILLA,SAN PABLO,I-3   - 00000123 - SAN PABLO,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,123
LORETO,REQUENA,BRETAÑA,I-1   - 00000147 - SAN CARLOS DEL PUINAHUA,LORETO,REQUENA,PUINAHUA,147
LORETO,REQUENA,BRETAÑA,I-1   - 00000148 - PS I-1 MANCO CAPAC,LORETO,REQUENA,PUINAHUA,148
LORETO,REQUENA,BRETAÑA,I-3   - 00000146 - CENTRO DE SALUD I-3 BRETAÑA,LORETO,REQUENA,PUINAHUA,146
LORETO,REQUENA,REQUENA,I-1   - 00000130 - FATIMA,LORETO,REQUENA,ALTO TAPICHE,130
LORETO,REQUENA,REQUENA,I-1   - 00000151 - HUARMI ISLA,LORETO,REQUENA,REQUENA,151
LORETO,REQUENA,REQUENA,I-1   - 00000152 - GALICIA,LORETO,REQUENA,REQUENA,152
LORETO,REQUENA,REQUENA,I-1   - 00000154 - SAPUENA,LORETO,REQUENA,SAQUENA,154
LORETO,REQUENA,REQUENA,I-1   - 00000156 - EL SOL,LORETO,REQUENA,SAQUENA,156
LORETO,REQUENA,REQUENA,I-1   - 00000157 - CURINGA,LORETO,REQUENA,SOPLIN,157
LORETO,REQUENA,REQUENA,I-1   - 00000159 - SAN PEDRO,LORETO,REQUENA,TAPICHE,159
LORETO,REQUENA,REQUENA,I-1   - 00000293 - CAROCURAHUAYTE,LORETO,REQUENA,REQUENA,293
LORETO,REQUENA,REQUENA,I-1   - 00006690 - CARACHAMA,LORETO,REQUENA,MAQUIA,6690
LORETO,REQUENA,REQUENA,I-2   - 00000129 - SANTA ELENA,LORETO,REQUENA,ALTO TAPICHE,129
LORETO,REQUENA,REQUENA,I-2   - 00000155 - BAGAZAN DE SAPUENA,LORETO,REQUENA,SAQUENA,155
LORETO,REQUENA,REQUENA,I-3   - 00000136 - GENARO HERRERA,LORETO,REQUENA,JENARO HERRERA,136
LORETO,REQUENA,REQUENA,I-3   - 00000137 - SAN ROQUE DE MAQUIA,LORETO,REQUENA,MAQUIA,137
LORETO,REQUENA,REQUENA,I-4   - 00000150 - C.S. I-4 REQUENA,LORETO,REQUENA,REQUENA,150
LORETO,REQUENA,REQUENA,SD    - 00025409 - AISPED REQUENA,LORETO,MAYNAS,BELEN,25409
LORETO,REQUENA,SAN MARTIN CAPELO,I-1   - 00000134 - SINTICO,LORETO,REQUENA,EMILIO SAN MARTIN,134
LORETO,REQUENA,SAN MARTIN CAPELO,I-3   - 00000135 - TAMANCO VIEJO,LORETO,REQUENA,EMILIO SAN MARTIN,135
LORETO,UCAYALI,CONTAMANA,I-1   - 00000163 - PUESTO SALUD I-1 SANTA ROSA CHIA TIPISHCA,LORETO,UCAYALI,CONTAMANA,163
LORETO,UCAYALI,CONTAMANA,I-1   - 00000164 - PUESTO DE SALUD I-1 CANAAN,LORETO,UCAYALI,CONTAMANA,164
LORETO,UCAYALI,CONTAMANA,I-1   - 00000165 - PUESTO DE SALUD I-1 PROGRESO DE CONTAMANA,LORETO,UCAYALI,CONTAMANA,165
LORETO,UCAYALI,CONTAMANA,I-1   - 00000166 - HOLANDA,LORETO,UCAYALI,CONTAMANA,166
LORETO,UCAYALI,CONTAMANA,I-1   - 00000169 - PUESTO DE SALUD I-1 CHARASMANA,LORETO,UCAYALI,CONTAMANA,169
LORETO,UCAYALI,CONTAMANA,I-1   - 00006763 - PUESTO DE SALUD I-1 NUEVO OLAYA,LORETO,UCAYALI,CONTAMANA,6763
LORETO,UCAYALI,CONTAMANA,I-1   - 00026489 - IPRESS MANCO CAPAC,LORETO,UCAYALI,CONTAMANA,26489
LORETO,UCAYALI,CONTAMANA,I-1   - 00026496 - IPRESS VENCEDOR,LORETO,UCAYALI,CONTAMANA,26496
LORETO,UCAYALI,CONTAMANA,I-2   - 00000170 - PUESTO DE SALUD I-2 INAHUAYA,LORETO,UCAYALI,INAHUAYA,170
LORETO,UCAYALI,CONTAMANA,I-2   - 00026060 - IPRESS I-2 8 DE MAYO,LORETO,UCAYALI,CONTAMANA,26060
LORETO,UCAYALI,CONTAMANA,I-4   - 00000185 - CENTRO DE SALUD I-4 ORELLANA,LORETO,UCAYALI,VARGAS GUERRA,185
LORETO,UCAYALI,PADRE MARQUEZ,I-1   - 00000172 - ROHABOYA,LORETO,UCAYALI,PADRE MARQUEZ,172
LORETO,UCAYALI,PADRE MARQUEZ,I-1   - 00000173 - PAHOYAN,LORETO,UCAYALI,PADRE MARQUEZ,173
LORETO,UCAYALI,PADRE MARQUEZ,I-1   - 00000175 - PUESTO DE SALUD I-1 ALFONSO UGARTE,LORETO,UCAYALI,PADRE MARQUEZ,175
LORETO,UCAYALI,PADRE MARQUEZ,I-3   - 00000171 - CENTRO DE SALUD I-3 TIRUNTAN,LORETO,UCAYALI,PADRE MARQUEZ,171
LORETO,UCAYALI,SARAYACU,I-1   - 00000177 - LA PEDRERA,LORETO,UCAYALI,SARAYACU,177
LORETO,UCAYALI,SARAYACU,I-1   - 00000178 - MONTE BELLO,LORETO,UCAYALI,SARAYACU,178
LORETO,UCAYALI,SARAYACU,I-1   - 00000181 - PUESTO DE SALUD I-1 DOS DE MAYO DE SARAYACU,LORETO,UCAYALI,SARAYACU,181
LORETO,UCAYALI,SARAYACU,I-1   - 00000297 - PUESTO DE SALUD I-1 SAMAN,LORETO,UCAYALI,SARAYACU,297
LORETO,UCAYALI,SARAYACU,I-1   - 00006764 - PUESTO DE SALUD I-1 BOLIVAR DE SARAYACU,LORETO,UCAYALI,SARAYACU,6764
LORETO,UCAYALI,SARAYACU,I-1   - 00006964 - PUESTO DE SALUD I-1 PUCAPANGA,LORETO,UCAYALI,SARAYACU,6964
LORETO,UCAYALI,SARAYACU,I-1   - 00026488 - IPRESS TRES UNIDOS,LORETO,UCAYALI,SARAYACU,26488
LORETO,UCAYALI,SARAYACU,I-3   - 00000182 - CENTRO DE ALUD I-3 TIERRA BLANCA,LORETO,UCAYALI,SARAYACU,182
LORETO,UCAYALI,SARAYACU,I-4   - 00000161 - CENTRO DE SALUD I-3 JUANCITO DE SARAYACU,LORETO,UCAYALI,SARAYACU,161
MADRE DE DIOS,MADRE DE DIOS,BOCA COLORADO,I-1   - 00002743 - BOCA AMIGO,MADRE DE DIOS,MANU,MADRE DE DIOS,2743
MADRE DE DIOS,MADRE DE DIOS,BOCA COLORADO,I-1   - 00002768 - SAN JUAN GRANDE,MADRE DE DIOS,MANU,MADRE DE DIOS,2768
MADRE DE DIOS,MADRE DE DIOS,BOCA COLORADO,I-1   - 00002769 - GUACAMAYO PACAL,MADRE DE DIOS,MANU,MADRE DE DIOS,2769
MADRE DE DIOS,MADRE DE DIOS,BOCA COLORADO,I-1   - 00002779 - SAN JOSE DE KARENE,MADRE DE DIOS,MANU,MADRE DE DIOS,2779
MADRE DE DIOS,MADRE DE DIOS,BOCA COLORADO,I-1   - 00002788 - PUERTO LUZ,MADRE DE DIOS,MANU,MADRE DE DIOS,2788
MADRE DE DIOS,MADRE DE DIOS,BOCA COLORADO,I-1   - 00007702 - PUNQUIRI CHICO,MADRE DE DIOS,MANU,MADRE DE DIOS,7702
MADRE DE DIOS,MADRE DE DIOS,BOCA COLORADO,I-2   - 00002774 - BOCA COLORADO,MADRE DE DIOS,MANU,MADRE DE DIOS,2774
MADRE DE DIOS,MADRE DE DIOS,BOCA COLORADO,I-2   - 00007715 - BAJO PUQUIRI,MADRE DE DIOS,MANU,MADRE DE DIOS,7715
MADRE DE DIOS,MADRE DE DIOS,HUEPETUHE,I-1   - 00002778 - PUNQUIRI,MADRE DE DIOS,MANU,HUEPETUHE,2778
MADRE DE DIOS,MADRE DE DIOS,HUEPETUHE,I-1   - 00002784 - CAYCHIHUE,MADRE DE DIOS,MANU,HUEPETUHE,2784
MADRE DE DIOS,MADRE DE DIOS,HUEPETUHE,I-1   - 00002785 - CHOQUE,MADRE DE DIOS,MANU,HUEPETUHE,2785
MADRE DE DIOS,MADRE DE DIOS,HUEPETUHE,I-2   - 00002775 - HUEPETUHE,MADRE DE DIOS,MANU,HUEPETUHE,2775
MADRE DE DIOS,MADRE DE DIOS,HUEPETUHE,I-2   - 00002786 - QUEBRADA NUEVA,MADRE DE DIOS,MANU,HUEPETUHE,2786
MADRE DE DIOS,MADRE DE DIOS,IBERIA,I-1   - 00002791 - PRIMAVERA,MADRE DE DIOS,TAHUAMANU,IÑAPARI,2791
MADRE DE DIOS,MADRE DE DIOS,IBERIA,I-1   - 00002794 - CHILINA,MADRE DE DIOS,TAHUAMANU,IBERIA,2794
MADRE DE DIOS,MADRE DE DIOS,IBERIA,I-1   - 00002795 - ARROZAL,MADRE DE DIOS,TAHUAMANU,IBERIA,2795
MADRE DE DIOS,MADRE DE DIOS,IBERIA,I-1   - 00002802 - SHIRINGAYOC,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,2802
MADRE DE DIOS,MADRE DE DIOS,IBERIA,I-1   - 00002803 - NUEVO PACARAN,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,2803
MADRE DE DIOS,MADRE DE DIOS,IBERIA,I-1   - 00002804 - VILLA ROCIO,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,2804
MADRE DE DIOS,MADRE DE DIOS,IBERIA,I-1   - 00002805 - SAN LORENZO,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,2805
MADRE DE DIOS,MADRE DE DIOS,IBERIA,I-1   - 00002807 - SANTA MARIA,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,2807
MADRE DE DIOS,MADRE DE DIOS,IBERIA,I-2   - 00002789 - IÑAPARI,MADRE DE DIOS,TAHUAMANU,IÑAPARI,2789
MADRE DE DIOS,MADRE DE DIOS,IBERIA,I-2   - 00002798 - SAN MARTIN DE PORRES,MADRE DE DIOS,TAHUAMANU,IBERIA,2798
MADRE DE DIOS,MADRE DE DIOS,IBERIA,I-2   - 00002800 - FLOR DE ACRE,MADRE DE DIOS,TAHUAMANU,IBERIA,2800
MADRE DE DIOS,MADRE DE DIOS,IBERIA,I-2   - 00002801 - ALERTA,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,2801
MADRE DE DIOS,MADRE DE DIOS,IBERIA,I-2   - 00002806 - LA NOVIA,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,2806
MADRE DE DIOS,MADRE DE DIOS,IBERIA,I-3   - 00002793 - SAN MARTIN DE PORRES DE IBERIA,MADRE DE DIOS,TAHUAMANU,IBERIA,2793
MADRE DE DIOS,MADRE DE DIOS,JORGE CHAVEZ,I-1   - 00002701 - TRES ISLAS,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,2701
MADRE DE DIOS,MADRE DE DIOS,JORGE CHAVEZ,I-1   - 00002702 - EL PRADO,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,2702
MADRE DE DIOS,MADRE DE DIOS,JORGE CHAVEZ,I-1   - 00002706 - ALTA PASTORA,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,2706
MADRE DE DIOS,MADRE DE DIOS,JORGE CHAVEZ,I-1   - 00002707 - PALMA REAL,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,2707
MADRE DE DIOS,MADRE DE DIOS,JORGE CHAVEZ,I-1   - 00002710 - SONENE,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,2710
MADRE DE DIOS,MADRE DE DIOS,JORGE CHAVEZ,I-1   - 00002721 - UNION,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,2721
MADRE DE DIOS,MADRE DE DIOS,JORGE CHAVEZ,I-1   - 00002722 - AA.HH. PUEBLO VIEJO,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,2722
MADRE DE DIOS,MADRE DE DIOS,JORGE CHAVEZ,I-1   - 00002749 - LAGO VALENCIA,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,2749
